Data Description Line 1,,,,,
Data Description Line 2,,,,,
 169.89, 164.13,23349972,-2.01259,66,0.454408
 165.96, 162.87,20646079,-0.958971,59,0.459615
 165.10, 161.52,29390025,0,52,0.456093
 166.81, 163.59,22984546,0.836897,45,0.454353
 20.66, 19.56,321390635,-3.5225,33,0.912779
 20.20, 19.36,286343950,1.1622,26,0.899101
 20.20, 19.41,231298341,-1.59442,19,0.911392
 21.46, 19.45,302470339,9.88223,13,0.83877
 23.19, 21.33,466579710,8.32943,5,0.777538
 23.86, 22.67,513891027,0.999131,89,0.903226
 23.83, 22.65,344755154,1.21055,82,0.897053
 23.96, 23.08,387571150,-0.428816,75,0.904393
 23.03, 22.21,210446967,-3.09773,68,0.94552
 22.64, 21.67,222978209,-3.20713,61,0.966406
 22.44, 21.26,249719951,-1.92661,54,0.982226
 26.78, 21.07,294273143,-1.11993,47,0.991033
 21.74, 21.06,309031457,0.0471921,40,0.990566
 59.73, 58.93,48029143,0.8647,55,0.958144
 60.18, 59.25,47141409,-0.0672269,48,0.958628
 60.95, 59.49,58631682,1.71313,41,0.941215
 64.54, 60.10,72888066,5.98842,35,0.889652
 65.98, 63.40,70745990,3.25216,27,0.867316
 66.46, 64.80,68840083,-0.986044,20,0.873295
 67.37, 65.07,66040498,2.31915,13,0.855599
 66.79, 65.28,53385097,-1.08417,6,0.867712
 66.77, 65.08,49866786,2.42368,91,0.853677
 67.34, 65.80,47426009,-1.81251,84,0.86246
 67.28, 65.18,52231924,0.333991,77,0.86246
 67.36, 65.47,58201928,-0.0452352,70,0.859858
 66.75, 64.69,56535090,-1.54358,63,0.876114
 46.88, 45.51,112702290,0.542299,3,0.539374
 47.80, 46.05,121937602,1.56114,84,0.533732
 47.37, 44.83,186017520,-4.48936,77,0.556917
 44.97, 43.53,113261188,0.926135,71,0.559534
 46.02, 44.38,107332185,2.19485,63,0.547885
 46.07, 44.76,131213937,-1.95908,56,0.555062
 45.50, 42.98,137013704,-3.57542,49,0.579374
 44.35, 42.65,145114846,0.372353,42,0.579643
 42.92, 41.69,119828886,0.919811,35,0.584249
 43.38, 40.83,145187926,-3.86216,28,0.601395
 41.50, 40.10,194764785,-0.121655,21,0.609013
 42.44, 39.70,183560880,-1.18673,14,0.612745
 41.53, 39.44,167589521,-2.49383,7,0.633072
 31.70, 31.06,38759730,0.829346,88,0.917431
 31.88, 31.35,34314135,-0.126143,81,0.915693
 33.54, 31.69,71530535,5.13709,74,0.869305
 33.67, 32.70,33399240,2.01711,68,0.868784
 33.90, 33.00,42547809,0.418535,60,0.863352
 34.49, 33.22,58969733,1.42857,53,0.850939
 35.10, 33.80,47572999,3.19432,46,0.831184
 35.44, 34.48,48017488,1.1194,39,0.823162
 35.06, 34.28,31660711,-0.629111,32,0.834532
 35.00, 34.05,38915498,-1.98333,25,0.85044
 34.39, 24.30,43535139,-0.821837,18,0.858242
 34.72, 33.76,44641104,1.65094,11,0.841067
 34.98, 33.87,39770714,0.610643,4,0.83815
 67.48, 65.03,39265955,3.09816,73,0.699197
 67.82, 66.86,32024467,0.0743826,66,0.698677
 68.47, 66.41,40595470,1.13011,59,0.691075
 68.05, 66.64,19831270,0.458783,53,0.692398
 67.98, 65.81,44603365,-0.721118,45,0.696709
 67.93, 66.40,33947562,-1.26919,38,0.702541
 68.77, 66.83,32166394,1.97427,31,0.689352
 68.70, 67.50,32520067,0.293686,24,0.688141
 67.90, 66.30,26066805,-1.59787,17,0.706661
 67.24, 65.21,31192400,-2.10636,10,0.717229
 68.05, 65.07,30422351,-0.183178,3,0.718764
 66.23, 64.64,43194922,0.798771,88,0.716245
 66.82, 64.43,49806614,-0.673092,81,0.723856
 76.50, 74.87,17977737,0.582396,56,0.802737
 76.91, 75.66,22337802,-0.35382,49,0.802209
 77.54, 75.83,21670715,1.61523,42,0.788317
 78.41, 76.40,17718174,0.0260112,36,0.793135
 78.59, 76.54,22923015,1.50356,28,0.778955
 79.37, 78.20,26460318,0.382653,21,0.775095
 80.91, 79.08,26573357,1.61087,14,0.755512
 82.85, 80.44,27816875,2.34958,7,0.740921
 83.08, 81.49,26628471,0.110389,0,0.747366
 82.25, 80.01,23382621,-1.93596,88,0.757388
 82.23, 80.00,31264251,-0.297767,81,0.759084
 82.72, 80.39,27515629,2.59853,74,0.739215
 83.09, 81.40,28303321,-0.58309,67,0.745357
 94.33, 91.90,14958061,0.768232,47,0.590572
 94.10, 92.60,12672220,0.58265,40,0.590002
 94.64, 91.75,15375510,-0.822737,33,0.592545
 94.42, 90.58,9718851,2.15358,27,0.585605
 97.50, 93.27,20655611,3.514,19,0.565785
 97.95, 94.40,17031494,-2.0291,12,0.575314
 97.18, 94.44,15657591,0.745016,5,0.572857
 96.23, 92.75,16596686,-2.07243,89,0.587858
 93.47, 91.38,11695384,1.27858,82,0.588424
 94.68, 90.19,12491882,-3.56194,75,0.606395
 92.43, 90.24,14734714,0.387254,68,0.606194
 92.99, 90.58,15549946,0.702216,61,0.599259
 93.92, 90.68,15126028,-0.579742,54,0.605127
 33.48, 32.39,60348951,1.62876,73,1.14908
 33.70, 33.01,64799122,0.989802,66,1.1286
 34.97, 33.27,85533686,2.46437,59,1.10113
 34.29, 33.51,47226349,-0.467836,53,1.11633
 36.25, 33.63,83960030,6.67656,45,1.05702
 36.75, 35.95,82810421,-0.137212,38,1.04424
 37.30, 36.10,59693542,2.68624,31,1.02481
 37.65, 36.69,74833386,0,24,1.02536
 37.04, 36.10,52416661,-1.25443,17,1.04943
 36.76, 35.76,46564832,-1.56636,10,1.06086
 36.38, 35.36,57259558,-0.70028,3,1.07193
 35.88, 34.99,57933495,1.02769,88,1.07375
 35.97, 34.50,63163236,-2.09691,81,1.09986
 25.72, 25.30,258143967,-0.701481,46,0.627944
 26.31, 25.41,260749872,2.43615,39,0.613732
 26.25, 25.09,229693684,-3.13097,32,0.630666
 26.00, 24.72,158547201,1.67331,26,0.626959
 26.87, 25.34,554889924,1.40845,18,0.617284
 26.25, 25.48,346656165,-0.269854,11,0.618477
 25.96, 24.95,382293426,-2.9845,4,0.639233
 25.07, 24.25,311462943,-1.88301,88,0.653328
 25.03, 24.03,213316051,2.27179,81,0.646204
 25.10, 23.84,246418070,-4.24679,74,0.669456
 24.25, 23.69,230307366,-0.83682,67,0.675106
 29.05, 23.65,280430166,1.97562,60,0.659522
 24.86, 24.16,309206180,0.537857,53,0.658436
 20.57, 20.11,170424399,-0.195886,40,0.981354
 20.61, 20.15,199157969,-0.437956,33,0.977517
 20.75, 20.33,209481824,-0.0973236,26,0.974184
 20.88, 19.79,143338656,-2.60827,20,1.01061
 21.06, 19.90,205782608,5.11278,12,0.953743
 21.20, 20.07,273973053,-2.79092,5,0.973236
 20.99, 20.45,180162306,1.89966,82,0.956023
 21.28, 20.68,249113161,-0.71977,75,0.966651
 20.98, 20.35,162550095,2.14739,68,0.955566
 21.45, 20.66,169014117,-0.761905,61,0.959693
 20.97, 20.04,196181321,-3.41018,54,0.99453
 20.73, 20.03,229372501,0.896414,47,0.987167
 20.96, 20.08,259247639,-0.049776,40,0.996016
 62.30, 60.61,43453701,1.6372,26,0.853737
 62.33, 61.47,38792072,-0.434293,19,0.85622
 64.21, 61.90,51918017,3.48275,12,0.825802
 64.34, 63.27,29487333,-0.628239,6,0.83768
 65.10, 62.60,53544624,2.88523,82,0.816641
 66.50, 64.90,55046479,0.0459841,75,0.812012
 67.31, 64.86,49677302,2.97243,68,0.792701
 67.72, 66.51,47738539,1.0501,61,0.786817
 67.20, 65.70,37114265,-0.898204,54,0.800604
 67.00, 56.57,37312488,-1.35685,47,0.810026
 65.64, 64.65,48599369,-1.00979,40,0.819165
 65.22, 63.33,46861128,0.0618716,33,0.819292
 65.29, 62.44,53025186,-2.97628,26,0.846781
 30.97, 28.90,384284485,5.51344,5,1.40431
 31.00, 29.99,148206324,-0.0975927,89,1.4002
 30.84, 30.01,108080405,-0.325203,82,1.40294
 30.68, 29.91,76563904,0.854701,76,1.40156
 31.82, 30.43,112339712,1.46723,68,1.38175
 31.94, 31.03,156030184,-1.07595,61,1.37556
 31.79, 31.05,92523592,0.673077,54,1.36899
 31.77, 30.90,102539987,0,47,1.37292
 31.30, 30.92,73854767,0.935484,40,1.37424
 31.65, 30.52,85085937,-2.63659,33,1.40294
 30.61, 30.11,95255686,-0.687398,26,1.41727
 30.95, 30.17,114504788,1.61823,19,1.39747
 31.33, 30.29,116043866,-0.717547,12,1.41261
 60.01, 58.37,16608737,1.04925,68,0.686652
 60.00, 59.11,12307164,-0.417851,61,0.68815
 60.85, 59.00,15459751,-0.0835422,54,0.685619
 61.32, 58.07,10135730,3.37154,48,0.668624
 63.37, 60.91,16046782,3.19635,40,0.647914
 64.17, 62.85,14335889,-0.204531,33,0.646382
 64.09, 62.18,14388418,-1.42338,26,0.657789
 63.11, 62.13,11795580,-0.431862,19,0.658635
 62.00, 60.36,12344531,-0.356333,12,0.66645
 62.25, 60.59,13535632,-1.24294,5,0.670154
 61.68, 58.71,18091902,-3.48818,89,0.692451
 59.32, 57.36,20647583,-2.02977,82,0.707873
 58.28, 56.12,20959450,-1.54594,75,0.723359
 85.95, 83.26,16314122,1.87463,47,0.562588
 86.00, 84.18,11690792,-0.992295,40,0.565971
 85.56, 82.70,17017620,-1.82353,33,0.575195
 87.10, 81.10,16859647,5.44794,27,0.551091
 89.80, 86.29,20800024,2.96552,19,0.535834
 90.67, 85.80,21797524,-0.910807,12,0.538056
 90.18, 88.35,17420630,0.112511,5,0.539447
 89.25, 86.65,22021867,-1.08524,89,0.548571
 86.72, 85.21,15097865,-0.0925819,82,0.556006
 87.79, 82.43,21179642,-4.32184,75,0.576646
 84.52, 82.60,20109892,-0.277342,68,0.580411
 85.26, 82.52,22074891,1.98987,61,0.567577
 86.21, 83.69,20775217,-0.0355619,54,0.569192
 38.95, 37.42,96766651,2.75107,5,1.27372
 38.70, 37.26,62429599,-2.10226,89,1.29905
 38.00, 37.34,55355691,0.264901,82,1.29458
 38.00, 36.91,37735134,-1.83511,76,1.32755
 38.42, 36.82,68330713,1.9153,68,1.29698
 38.33, 36.90,84281362,-2.73937,61,1.31438
 37.68, 36.95,50917728,-0.0536481,54,1.31508
 37.41, 36.80,53263954,-0.295223,47,1.31898
 37.03, 36.24,43400125,-0.217687,40,1.33624
 36.99, 35.60,50174214,-3.46789,33,1.37525
 36.14, 35.16,72100710,-1.06832,26,1.39244
 35.92, 34.94,69585912,0.794777,19,1.37989
 36.17, 35.20,82375230,1.83876,12,1.36111
 52.74, 51.89,44519431,-0.344102,40,0.709764
 53.24, 52.06,48382262,0.439686,33,0.704225
 53.96, 52.40,45662991,1.92234,26,0.690943
 53.95, 52.91,23073491,0.941974,20,0.690556
 55.16, 53.23,47159044,2.57463,12,0.672972
 55.79, 53.20,46668727,-0.108932,5,0.672483
 56.03, 54.70,42649301,1.36438,89,0.664034
 56.47, 54.95,56695842,-0.575436,82,0.669199
 55.50, 54.10,35560853,-0.364299,75,0.676417
 55.22, 53.04,48156051,-2.22303,68,0.689527
 54.30, 52.69,58746396,-2.1166,61,0.701821
 53.29, 51.79,68996550,-0.1701,54,0.700492
 53.70, 52.35,75602550,-0.550285,47,0.705972
 84.94, 82.61,77569311,0.97782,40,0.555031
 86.22, 84.07,75566590,2.0057,33,0.54683
 86.15, 82.38,81056144,-1.93136,26,0.557599
 86.36, 82.44,43378708,3.91048,20,0.544233
 88.00, 85.89,81596868,1.95851,12,0.534212
 88.13, 81.59,113805856,-6.14075,5,0.568388
 83.76, 79.42,99678100,-2.578,89,0.58118
 82.58, 79.60,86758820,1.68287,82,0.576192
 82.63, 80.07,68230855,3.00424,75,0.568801
 83.75, 80.18,78616295,-2.52161,68,0.57896
 81.87, 79.72,92380844,-1.42098,61,0.58912
 80.82, 78.33,100521400,-1.225,54,0.594786
 81.12, 76.78,118679791,-2.37762,47,0.612139
